stcofips,State,Name,wheat1950bu,wheat1954bu,wheat1959bu,wheat1964bu,wheat1969bu,wheat1974bu,wheat1978bu,wheat1982bu,wheat1987bu,wheat1992bu,wheat1997bu,wheat2002bu,wheat2007bu,wheat2012bu,wheat2017bu
51069,VA,Frederick,136944,110413,57600,50070,38665,45018,22109,31070,37432,44915,32760,26207,40616,43641,91962
51071,VA,Giles,16946,12791,10173,4013,3761,1460,1740,1740,650,0,0,0,0,0,0
51073,VA,Gloucester,10605,12043,13456,11727,72157,99688,4879,83019,38239,51874,76047,23329,81612,93509,34581
51075,VA,Goochland,47134,55453,41323,69639,54682,75165,46531,91087,74922,87244,101620,102842,133648,182019,134414
51077,VA,Grayson,32250,12251,6054,3061,2065,2950,2950,630,176,0,0,1104,0,0,0
51079,VA,Greene,34355,34227,15533,10482,3390,12804,1028,2137,4010,1870,2074,2074,0,0,0
51081,VA,Greensville,2029,5946,8735,5934,21157,57249,23037,83786,76577,68867,48430,29595,98832,131372,61653
51083,VA,Halifax,147757,189984,327635,183522,187997,222758,92327,254154,167169,282117,244118,138081,66624,225410,125989
51085,VA,Hanover,120895,155048,127906,133047,177556,287221,96403,265138,202982,403045,586303,493707,442050,570101,391218
51087,VA,Henrico,35093,38499,49165,38899,57031,90790,29112,93061,73761,144425,139743,122356,120347,77934,64380
51089,VA,Henry,25205,19727,22955,18100,10521,24151,14281,27265,1931,1931,14280,14280,14280,3450,11692
51091,VA,Highland,9620,6403,2772,2092,1617,1734,0,0,0,0,0,0,0,0,0
51093,VA,Isle of Wight,1463,2557,14268,17531,49189,80693,36503,259101,160774,326247,461514,277671,257432,520945,336654
51095,VA,James City,7674,21977,15617,8519,119595,103310,33685,49140,22591,28141,44650,44650,22473,22473,0
51097,VA,King and Queen,46972,56955,54534,48191,106959,190673,56483,199979,222548,329884,512760,233226,340044,437289,181070
51099,VA,King George,54503,54502,46870,49774,82450,156504,34424,124176,75388,213067,193362,72205,53890,38603,38603
51101,VA,King William,40644,57245,53229,56323,145434,233130,103516,232255,213561,432713,669349,371783,356379,310071,275018
51103,VA,Lancaster,17231,21301,36453,35654,76196,135292,34538,95999,96186,119551,179316,123838,137936,136338,57357
51105,VA,Lee,58013,25586,26776,12500,11634,5801,3435,2401,1744,0,0,1744,3607,3607,1900
51107,VA,Loudoun,295902,259634,128332,150239,138944,229781,188499,286132,351228,408068,241182,139834,79123,149980,101412
51109,VA,Louisa,85976,115831,78241,59986,46296,65392,58793,62470,43261,62720,54432,31378,35107,53233,86722
51111,VA,Lunenburg,53650,63400,81133,53006,47420,101671,29508,54920,12486,43019,25710,16872,9705,109389,83921
51113,VA,Madison,85433,67974,35045,34250,36464,57832,28886,19576,8794,12150,46420,33263,58033,59792,49558
51115,VA,Mathews,4895,4894,5971,3678,11966,29512,7262,22442,18517,20530,16745,18415,18415,18415,0
51117,VA,Mecklenburg,78741,173834,245297,141819,157652,215807,68344,171265,101661,141100,122901,76992,110109,237283,277095
51119,VA,Middlesex,19648,39816,40444,35757,106287,172256,65907,142809,120493,160440,247092,153915,177600,232241,162137
51121,VA,Montgomery,51988,34460,20655,12551,13086,13579,0,0,0,7890,25198,10569,10569,30170,26804
51125,VA,Nelson,42113,26737,17061,15831,3312,14700,0,0,0,0,0,7432,7432,0,0
51127,VA,New Kent,16116,31937,31864,37516,76926,95518,52412,80500,62964,93201,204198,175625,125164,158036,80087
51131,VA,Northampton,2320,985,5090,13315,31687,386072,133941,787758,454358,769562,1322488,411748,1324268,872229,575070
51133,VA,Northumberland,78106,88265,112395,126872,163159,352706,187968,390006,379983,571608,672903,625428,816833,694750,462243
51135,VA,Nottoway,54469,62589,64449,47913,52803,72149,17584,34535,26437,16981,9097,9097,10373,219399,26403
51137,VA,Orange,82455,65434,40034,39489,36811,58139,43059,81724,37175,31775,37745,48328,122741,248226,64415
51139,VA,Page,106886,105788,67745,51504,60535,74565,60655,41491,41164,27964,18050,1688,0,14400,14400
51141,VA,Patrick,14802,11066,16405,15521,12031,24482,4052,4086,3902,4172,7060,7060,8655,13140,16750
51143,VA,Pittsylvania,253837,338770,484231,354062,284453,394772,177385,431810,321922,433234,387433,255040,181413,335041,266364
51145,VA,Powhatan,29174,30648,31619,19131,24231,42501,31213,33304,12302,29836,19568,41053,41053,59473,24565
51147,VA,Prince Edward,109200,137944,138390,126953,106690,104484,51021,52123,32483,40060,23021,8611,7135,10673,8261
51149,VA,Prince George,23051,37574,35080,28104,62644,91400,34454,94106,67374,235563,260876,310953,187876,175340,187095
51153,VA,Prince William,68429,64088,29168,29303,30598,49878,33406,46330,66160,62929,35477,33735,33735,33735,69300
51155,VA,Pulaski,48039,26898,14407,6278,13173,18461,6370,8690,3350,3350,25140,7700,7700,7700,7700
51157,VA,Rappahannock,26461,24964,11039,12919,14224,16429,3755,23299,7820,6033,4054,2353,2353,2353,2353
51159,VA,Richmond,97193,99603,110226,123323,144634,208159,129324,291022,219059,334926,456455,366402,388879,390293,266326
51161,VA,Roanoke,51484,25037,15487,18436,11610,26835,5730,5284,2000,0,3031,3031,0,0,0
51163,VA,Rockbridge,111681,74567,37850,27325,21795,26710,8544,6935,6270,5897,3506,9636,12969,12969,3518
51165,VA,Rockingham,374434,265583,193112,162478,129014,151809,64830,65445,67932,87732,147517,38842,65538,167870,182586
51167,VA,Russell,60684,27154,18738,4841,9102,2317,830,115,740,0,0,660,0,660,0
51169,VA,Scott,55063,35012,19472,6463,11953,775,1018,1252,980,0,0,3222,445,0,0
51171,VA,Shenandoah,187933,181333,88675,68871,51212,62497,41632,41812,48846,64151,53848,28600,37530,25989,167155
51173,VA,Smyth,75488,36675,17636,5274,7572,4343,0,0,0,0,0,4343,0,8467,8467
51175,VA,Southampton,10768,9221,38410,20062,83172,93537,27483,272504,175781,349182,285948,243311,463194,792982,208545
51177,VA,Spotsylvania,60253,52911,38077,28000,30552,91368,20747,109104,36572,42679,47250,27273,46236,37593,31742
51179,VA,Stafford,32653,30494,26019,26242,26816,31967,16186,59223,18486,23894,12973,9666,9666,9666,9666
51181,VA,Surry,6825,10282,10236,14133,33100,61190,41135,219543,169116,334726,433627,458600,377598,375518,174346
51183,VA,Sussex,11648,14967,28338,24089,70275,123809,38423,267926,157748,335854,319701,213937,284495,387103,309022
51185,VA,Tazewell,51885,24058,20935,11394,8929,3425,0,0,0,514,727,727,727,744,0
51187,VA,Warren,52054,46739,23933,28090,21476,18094,12699,20320,4438,2274,3510,3604,3604,8680,7770
51191,VA,Washington,140030,83736,58734,21846,16982,8731,4900,2558,2853,2853,0,0,0,2853,2853
51193,VA,Westmoreland,148677,148275,139267,154574,194793,317738,207250,389672,245224,434777,682251,576157,593349,549481,448517
51195,VA,Wise,1512,518,20,0,576,0,0,0,0,0,0,0,0,0,0
51197,VA,Wythe,122318,68400,61584,29983,23653,22751,10305,7100,8378,3560,18860,20180,12500,8866,8866
51199,VA,York,4102,4117,4839,1834,10649,3994,0,0,0,3994,0,0,0,0,0
51550,VA,Chesapeake City,25459,46581,66402,116391,280733,272177,205335,604466,396891,360078,611583,534232,444399,403802,272381
51800,VA,Suffolk,7625,6495,26148,49451,125957,169286,50187,238659,264373,396805,402163,261174,412558,462539,317255
51810,VA,Virginia Beach City,27005,32434,120041,167279,499430,308509,258424,612289,423756,524944,564000,175843,270654,501441,114488
53001,WA,Adams,7993584,7366827,8558346,8647585,7740864,13404171,15171589,14052613,11966025,12284526,19783628,12776168,12765373,15969949,17964413
53003,WA,Asotin,673010,757790,1098729,730477,968474,1142702,1414269,1274206,1067532,588564,1065522,978770,1014605,1628205,1398042
53005,WA,Benton,1218781,2562558,2861043,2290569,1667023,4983364,5012248,4377220,4269130,4346245,5570486,4689600,4512161,6867150,6395688
53007,WA,Chelan,51997,118107,81731,59887,31397,58082,53736,107128,41292,32007,74461,78952,14032,21069,21069
53009,WA,Clallam,13634,4439,15289,1805,930,9927,9927,9927,3642,0,0,0,3642,3642,3642
53011,WA,Clark,25996,30012,14265,13353,2319,127066,31300,81436,7177,7177,0,29738,0,31817,31817
53013,WA,Columbia,2203793,2942245,3371624,3624285,4461510,4765592,4902519,4927969,4778939,4254392,5294252,5669675,5095533,5861603,4995028
53015,WA,Cowlitz,422,1651,845,135,100,2368,10978,10978,6335,57950,16810,16810,16810,105716,23330
53017,WA,Douglas,3716647,4016396,4207522,4159276,5400627,6044957,4073161,9368759,6886836,5699260,9964417,7122466,6760910,7043342,7711260
53019,WA,Ferry,64381,106990,51442,56201,59761,58850,75335,58249,15817,48273,26088,26088,26088,24903,24903
53021,WA,Franklin,1981439,2972208,2803671,3672768,3077407,5839274,5475512,6050824,5988090,7413421,7777095,3631315,4584764,4548014,3879343
53023,WA,Garfield,2268355,3037693,3313437,3132453,3385190,4086855,3949900,3257151,3815773,3215765,4653575,3664784,3482031,5320258,6575238
53025,WA,Grant,3018724,3244511,4136048,5979166,5421498,10961032,10536833,15512924,11705242,14333795,16824227,12121967,10295197,10736634,10013917
53027,WA,Grays Harbor,12782,3892,983,550,0,8756,1339,5650,4120,4120,0,0,0,217627,86428
53029,WA,Island,43511,49720,36768,40601,28693,51345,59228,52590,19334,20099,0,20099,18328,18328,18328
53031,WA,Jefferson,1215,1002,1476,0,0,0,0,0,0,0,0,0,0,0,0
53033,WA,King,634,0,2195,130,2901,1536,0,5010,11890,0,0,0,11890,234,234
53035,WA,Kitsap,12,380,0,105,6500,0,0,0,0,0,0,0,0,0,0
53037,WA,Kittitas,395368,493704,306131,373402,197961,389961,551754,881577,354803,403908,454333,135908,69292,216535,88159
53039,WA,Klickitat,789607,1336312,1312116,1200666,1559955,1645000,1798826,1838522,1721592,1327552,1296198,1063674,1126093,1214327,1738711
53041,WA,Lewis,107651,125255,98601,31157,39107,83046,53158,44725,61288,37715,65710,65710,65710,142336,142336
53043,WA,Lincoln,9952670,10963241,10138085,11636853,12533711,15824338,16076866,17230712,14984692,17092596,24145693,19925530,16754595,19744297,21544831
53045,WA,Mason,20,125,40,0,0,1100,0,0,0,0,0,0,0,0,0
53047,WA,Okanogan,402435,473808,340836,328803,353657,310578,334106,357887,266733,328056,364532,452682,487433,553194,325232
53049,WA,Pacific,650,125,350,430,4000,7814,0,0,0,0,0,0,0,0,0
53051,WA,Pend Oreille,49018,38486,10100,31305,39712,3621,0,0,0,0,0,0,0,0,0
53053,WA,Pierce,5441,1060,1256,533,0,24460,0,0,0,0,0,0,0,0,0
53055,WA,San Juan,5245,5300,7629,580,1010,7462,0,0,0,0,0,0,0,1035,1035
53057,WA,Skagit,53924,54439,88590,58148,26118,392040,196050,323935,325535,260091,321000,595410,401904,498776,269588
53059,WA,Skamania,1568,326,0,0,0,0,0,0,0,0,0,0,0,0,0
53061,WA,Snohomish,10584,7527,5223,18708,0,41141,20700,25938,40326,18336,35580,40532,19241,87794,20164
53063,WA,Spokane,2774992,4327621,4228671,5789954,5599387,6499648,6876501,5902345,5647555,6288745,7154283,8553568,8115549,9860319,7141746
53065,WA,Stevens,429547,579516,554511,589829,499692,531840,726738,676678,490928,700437,545363,354498,223669,417649,161072
53067,WA,Thurston,23662,20012,7020,3256,97,1490,0,0,0,0,0,0,0,0,0
53069,WA,Wahkiakum,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0
53071,WA,Walla Walla,6077732,7041716,7657998,8034054,9435465,12482730,13988963,13118490,11395391,12588275,17255591,12842350,12661018,15461867,16270203
53073,WA,Whatcom,26731,23224,21017,4506,546,23526,32244,54200,45340,62200,50914,34145,24263,58388,19030
53075,WA,Whitman,12631423,15824313,17123159,20852805,21194906,25565236,29213114,24442306,26984084,27181668,34701821,31980494,30592763,32943471,37682051
53077,WA,Yakima,651046,801959,1013552,1125371,855338,3614038,2861990,4008449,1868662,2194167,3087457,1650496,1519644,1400003,1360356
54001,WV,Barbour,9683,8273,3391,1360,1252,2190,0,0,0,0,0,2190,0,0,0
54003,WV,Berkeley,122156,95215,47067,47872,34097,36989,18689,35993,38161,41054,41302,54645,44182,31441,23488
54005,WV,Boone,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54007,WV,Braxton,4317,1057,421,159,0,0,0,0,0,0,0,0,0,0,0
54009,WV,Brooke,13742,13208,2175,2400,1090,2165,2165,1150,534,0,1805,1805,1805,1805,1805
54011,WV,Cabell,7906,3609,1610,660,40,0,0,0,0,0,0,0,0,0,0
54013,WV,Calhoun,524,88,0,0,0,0,0,0,0,0,0,0,0,0,0
54015,WV,Clay,620,10,0,0,250,0,0,0,0,0,0,0,0,0,0
54017,WV,Doddridge,573,405,0,0,0,50,0,0,0,0,0,0,0,0,0
54019,WV,Fayette,3537,2738,3127,779,480,778,345,534,410,0,0,0,0,0,0
54021,WV,Gilmer,330,0,0,33,570,0,0,0,0,0,0,0,0,0,0
54023,WV,Grant,26117,35830,23315,15784,16128,7443,5424,2218,1029,1250,0,1250,1250,0,0
54025,WV,Greenbrier,96874,74064,33868,20344,14730,14706,4750,5584,1410,0,0,1410,825,825,825
54027,WV,Hampshire,56678,62503,29552,19324,23566,19412,10312,5624,10520,13726,11324,4010,2741,0,2741
54029,WV,Hancock,13974,14562,6365,6686,3111,2718,3278,5758,2195,1300,940,940,3960,3960,0
54031,WV,Hardy,46054,65701,30277,29911,34304,24513,23887,9560,15368,19950,1630,1630,1630,11460,11460
54033,WV,Harrison,2622,1757,455,750,1035,183,0,0,0,0,0,0,0,0,0
54035,WV,Jackson,21850,10367,2077,1195,2036,1210,750,6340,733,1508,2000,2240,2240,0,2240
54037,WV,Jefferson,206647,227173,95398,99685,102868,87042,51957,84187,163252,220184,227518,187795,239611,178937,209884
54039,WV,Kanawha,1134,837,290,153,320,0,0,0,0,0,0,0,0,0,0
54041,WV,Lewis,2188,2032,223,0,0,0,0,0,0,0,0,0,0,0,0
54043,WV,Lincoln,1183,309,0,60,1040,0,0,0,85,0,0,0,0,0,0
54045,WV,Logan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54047,WV,McDowell,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54049,WV,Marion,3139,2870,280,320,669,130,0,0,0,0,0,130,0,0,0
54051,WV,Marshall,32515,23598,6159,3276,1115,2270,2270,2270,696,0,0,0,696,0,0
54053,WV,Mason,61935,50625,23730,25446,30861,24679,14299,39046,28701,22276,22110,22651,17862,17862,10250
54055,WV,Mercer,21068,12516,4280,3210,1400,2135,0,0,0,0,0,2135,0,0,0
54057,WV,Mineral,19081,17502,8361,11509,9056,7030,4935,1432,5997,3035,3035,3035,0,826,826
54059,WV,Mingo,0,0,120,203,0,0,0,0,0,0,0,0,0,0,0
54061,WV,Monongalia,8214,6107,965,845,600,135,0,0,0,0,0,0,0,0,0
54063,WV,Monroe,99981,87985,52867,40873,22786,21605,10247,6731,10711,10711,10711,10236,1240,7905,9349
54065,WV,Morgan,35996,29931,21253,17659,12274,13417,6584,9474,10007,13998,4145,5199,7752,8606,8255
54067,WV,Nicholas,14215,7690,6926,2844,2125,3753,0,0,0,0,0,0,0,0,0
54069,WV,Ohio,22899,16408,4499,4480,3690,1710,705,1037,1474,2412,2300,2300,0,0,0
54071,WV,Pendleton,52284,58991,35049,24653,20043,15743,2482,740,686,410,1195,1195,0,0,0
54073,WV,Pleasants,770,420,370,675,1220,900,900,900,1600,2910,0,0,2910,0,0
54075,WV,Pocahontas,22773,18729,11406,3723,3315,2829,1710,890,1175,0,0,0,1175,1725,1725
54077,WV,Preston,58196,55567,22981,14546,10157,7424,5657,2755,6158,5170,5170,5170,5170,5170,5170
54079,WV,Putnam,17631,10210,4481,1496,1501,4138,4138,4138,2045,2045,0,2045,2045,6940,6940
54081,WV,Raleigh,2359,1130,740,409,996,286,0,0,0,0,0,0,0,0,0
54083,WV,Randolph,8565,8580,4208,1659,678,2271,0,0,0,0,0,2271,0,0,0
54085,WV,Ritchie,1636,1036,365,25,0,0,0,0,0,0,0,0,0,0,0
54087,WV,Roane,6007,1753,100,300,0,44,0,0,0,0,0,0,0,0,0
54089,WV,Summers,28315,22887,13069,6131,4256,2630,1103,1564,328,0,0,0,0,328,0
54091,WV,Taylor,2654,2040,284,1080,40,40,0,0,0,0,0,0,0,0,0
54093,WV,Tucker,1320,2303,893,1036,315,1175,0,0,0,0,0,0,0,0,0
54095,WV,Tyler,3818,1950,247,0,51,640,640,640,280,0,0,280,280,280,280
54097,WV,Upshur,4727,3349,1821,650,100,260,0,0,0,0,0,0,0,0,0
54099,WV,Wayne,2509,1366,385,0,40,200,0,0,0,0,0,0,0,0,0
54101,WV,Webster,195,103,150,16,0,0,0,0,0,0,0,0,0,0,0
54103,WV,Wetzel,5023,1919,42,150,0,0,0,0,0,0,0,0,0,0,0
54105,WV,Wirt,4443,1923,225,100,360,160,0,0,0,0,0,0,0,0,0
54107,WV,Wood,27001,20746,6216,6653,8242,8570,5020,10832,10169,6374,6374,6533,2810,2810,4780
54109,WV,Wyoming,204,25,138,0,0,0,0,0,0,0,0,0,0,0,0
55001,WI,Adams,12424,5360,2636,1495,1070,789,1499,1811,19688,19688,11549,45079,31550,56836,33085
55003,WI,Ashland,4159,1137,666,3601,60,1000,1000,1140,892,280,0,0,0,280,0
55005,WI,Barron,7225,3091,5573,1087,13530,18876,3857,116072,51274,39744,92789,193133,108360,177068,172662
55007,WI,Bayfield,21958,6400,3117,3513,7012,2307,2098,7704,4114,1630,1630,10435,10435,22543,27802
55009,WI,Brown,29101,19663,21180,19294,4585,34608,22917,106319,64410,79335,327166,553913,1032625,701669,476745
55011,WI,Buffalo,43919,13496,12258,11112,10694,14085,7212,6905,3773,7720,3745,8282,15571,4613,4253
55013,WI,Burnett,2993,1053,684,320,800,1051,314,1195,2176,404,0,45660,28611,28611,22580
55015,WI,Calumet,40843,27024,54258,62325,23346,86392,40504,181453,95928,110928,384601,554365,819742,660325,442636
55017,WI,Chippewa,8191,3520,9605,3371,4240,4167,3400,3764,6455,7567,5215,20356,40252,21392,70912
55019,WI,Clark,19343,11425,15320,13246,2990,7376,6560,5132,9744,20906,27701,45491,228899,199391,194583
55021,WI,Columbia,98402,58036,51608,56383,28201,145065,94484,300752,259613,72348,262790,424966,700255,615910,516282
55023,WI,Crawford,22783,6797,8133,6416,2220,6701,2587,2587,2940,7952,8528,21154,21988,56710,44161
55025,WI,Dane,126808,66303,69018,57545,31342,176674,129281,292917,302175,62180,300793,462249,879217,1079402,796148
55027,WI,Dodge,133509,57163,79618,70097,31448,133088,86968,459519,345568,87809,523201,633601,1102479,1150284,926170
55029,WI,Door,56443,42157,30265,34705,24232,56888,27378,86600,80774,132519,325177,479955,634101,858905,562785
55031,WI,Douglas,13361,1873,888,492,1045,590,0,0,0,680,0,0,680,680,680
55033,WI,Dunn,19156,6596,6427,7046,3503,10040,4170,15923,6475,15086,16074,68285,70177,11304,11304
55035,WI,Eau Claire,15033,6329,1616,2764,760,8733,1620,5796,4236,4236,6030,6030,9816,20698,25438
55037,WI,Florence,3095,305,65,0,300,3150,0,0,0,0,0,3150,0,0,0
55039,WI,Fond du Lac,52066,37451,48003,65954,22670,85381,41371,318547,302706,132749,575072,819428,1324278,1239004,804026
55041,WI,Forest,3014,1696,360,39,0,415,0,0,0,0,0,0,0,0,900
55043,WI,Grant,40244,16902,11735,6420,9777,7010,11872,4162,10081,28496,2945,41558,120517,188747,139797
55045,WI,Green,20408,8302,6198,1740,4572,18861,12309,39745,55149,19086,158477,213783,424234,518689,319131
55047,WI,Green Lake,39632,18081,19629,8015,5817,33089,14454,139473,104834,32921,116254,224389,302737,391900,233749
55049,WI,Iowa,37812,13277,7293,5971,5723,8707,8938,15066,15998,9560,16580,32821,81996,209696,113178
55051,WI,Iron,844,65,300,110,75,135,0,0,0,0,0,0,0,0,0
55053,WI,Jackson,18898,10781,4513,3886,1253,4922,1665,7286,2769,0,2270,8100,22037,9466,17269
55055,WI,Jefferson,68671,36196,40402,52982,11586,87622,54234,301743,216522,46419,272267,256762,342130,424866,357613
55057,WI,Juneau,15441,4608,3565,2393,3485,7968,8175,7540,39017,6379,10645,61632,128763,75549,49115
55059,WI,Kenosha,51241,61068,109936,164146,99835,152195,79538,243241,186579,56887,358315,266140,381914,406039,307329
55061,WI,Kewaunee,47607,30870,36798,38673,14777,40978,21851,51913,72734,117021,266163,482368,791963,846307,624902
55063,WI,La Crosse,17234,3942,2077,5331,1350,1510,740,4300,7740,0,3130,11980,36492,17165,3800
55065,WI,Lafayette,19346,8838,3310,90,6620,6400,4897,15728,23120,12988,19589,21248,106610,133886,104127
55067,WI,Langlade,15722,14560,4326,1053,2180,1719,2360,21880,10490,27555,65210,124320,113247,179030,84201
55069,WI,Lincoln,3771,2595,1930,1885,270,1394,18310,1602,850,1120,0,5400,26592,31462,31462
55071,WI,Manitowoc,61350,33936,43027,22831,19662,54717,36291,184968,142681,263013,602696,804584,1231597,1149341,786333
55073,WI,Marathon,35786,24181,17760,14397,12190,25049,19605,26703,27052,41039,33660,110343,182047,185868,131498
55075,WI,Marinette,17867,9101,6337,2076,7235,1996,6062,37115,25010,47128,63153,66354,73950,92238,72704
55077,WI,Marquette,23298,11226,5994,5251,6330,5444,4627,4641,3776,3277,13237,37487,86595,42146,78242
55079,WI,Milwaukee,30535,38952,55230,59261,30467,30725,5484,40283,22031,3590,21536,9953,29481,17229,23516
55081,WI,Monroe,20522,6369,9216,3483,3225,7921,8128,2540,3229,2411,4146,19490,36723,32420,47728
55083,WI,Oconto,32469,15459,7028,2727,5181,22091,16550,54993,56188,48252,187675,312966,339412,311978,221849
55085,WI,Oneida,1631,2020,700,0,0,665,0,0,0,0,0,0,0,0,0
55087,WI,Outagamie,33709,21913,11889,7177,8742,50838,25517,150170,74623,88153,269061,513883,704868,488330,312955
55089,WI,Ozaukee,43931,46823,79229,88642,39966,110615,47639,193152,131936,87922,216544,268906,327404,295630,155679
55091,WI,Pepin,39904,16622,13407,6585,4204,3503,8551,1621,5452,0,0,5452,7880,7880,7880
55093,WI,Pierce,55655,35652,24791,18961,19850,68676,18265,53269,24337,24382,23538,20954,9749,13241,13241
55095,WI,Polk,10137,6339,9657,949,13659,16357,13109,23605,19851,19726,25416,71939,39675,37064,23823
55097,WI,Portage,22799,11223,5021,1915,5620,10498,4178,4445,3553,5759,8825,8179,29081,5358,26221
55099,WI,Price,1400,325,190,113,425,290,0,0,0,0,0,290,0,0,0
55101,WI,Racine,90214,154276,289719,311349,187713,339230,155726,330680,253350,41487,575831,470924,646296,665494,514265
55103,WI,Richland,17987,4979,2169,2944,3987,9772,3840,7535,4920,10350,7020,10893,39853,35474,46857
55105,WI,Rock,76062,50475,75174,117375,24605,134469,46836,255506,224443,41964,357639,348891,816583,643338,410723
